time_s,depth_m,resistance_N_raw,resistance_N_filtered
1.152004361,0.1114504337,153.6844635,153.5295709
1.155004025,0.1117503941,152.3676453,153.4177765
1.158003569,0.1120503545,154.2315216,152.9438818
1.161006689,0.1123506725,149.9647369,152.288772
1.164000154,0.1126500219,150.7068176,151.3435315
1.167000175,0.1129500195,152.5404816,150.4599091
1.170001745,0.1132501736,151.310318,149.8046265
1.173002124,0.1135502085,151.3864136,149.1431323
1.176002145,0.113850221,152.0120087,148.4609442
1.179002404,0.114150241,152.0594635,148.0405322
1.182005525,0.114450559,145.5376587,147.6438159
1.185001969,0.1147501916,148.5583801,147.4562134
1.188004494,0.1150504574,149.8645477,147.3607373
1.191004038,0.1153504103,154.5861816,147.1741284
1.194005489,0.1156505421,147.8964691,147.0126855
1.19700098,0.1159501076,136.8318787,146.8416223
1.200004935,0.1162504926,134.802475,145.9177722
1.203005195,0.1165505126,136.6913147,145.4698773
1.206004381,0.1168504432,138.2819519,144.3660132
1.209002256,0.1171502173,137.6928711,143.8966913
1.212001443,0.1174501404,140.7220612,143.2567072
1.215006232,0.1177506223,145.2149353,142.7437109
1.218003273,0.1180503294,144.3085785,142.3276953
1.221003056,0.1183503047,150.479248,142.1110974
1.2240026,0.1186502576,152.2860107,141.8402386
1.227000356,0.1189500317,149.0192413,141.5899225
1.230000973,0.1192501038,148.3315735,141.4273389
1.233005524,0.1195505559,149.9549408,141.2635095
1.236005902,0.1198505908,126.8684845,141.6237036
1.23900497,0.120150499,139.5094452,142.0403461
1.242001653,0.1204501688,124.9438782,142.3005731
1.245001793,0.1207501814,139.5772705,142.5514874
1.248004317,0.1210504323,135.3868103,142.92383
1.251003027,0.1213503107,139.1871033,143.087251
1.254007339,0.1216507331,141.6590729,142.741817
1.257000327,0.1219500303,140.1227112,142.2972772
1.260006428,0.1222506464,141.786911,141.4214832
1.263003945,0.1225503981,143.6066437,140.9062506
1.266002536,0.1228502542,150.5215912,140.5756305
1.269004107,0.1231504157,143.8007355,140.2870404
1.272001386,0.1234501377,145.836731,139.8484015
1.275004029,0.1237504035,145.2185364,140.250686
1.278002977,0.1240502968,143.196991,140.4258228
1.281001925,0.1243501902,144.5548096,141.3231439
1.284000158,0.1246500164,147.0014343,141.7374225
1.28700459,0.1249504611,144.8075867,142.1575677
1.290001273,0.1252501309,136.5790863,142.5594849
1.293001413,0.1255501509,133.1950836,142.5889221
1.296002984,0.125850305,128.5843964,142.9641376
1.299002528,0.1261502653,139.4051971,143.3683484
1.30200541,0.1264505386,140.7537384,143.507088
1.305000067,0.1267500073,141.1168213,143.6215625
1.308005452,0.1270505488,138.9889679,143.5729443
1.311000824,0.127350077,136.9255981,143.6763489
1.314001203,0.1276501119,143.8878632,143.7120264
1.317001343,0.1279501319,147.3769073,144.0298383
1.320002556,0.1282502562,149.9342346,144.2404828
1.323002815,0.1285502911,145.8904419,144.4660931
1.32600379,0.1288503855,149.2350311,144.6893066
1.329002023,0.1291501969,142.3950043,145.0812817
1.33200109,0.1294501126,149.5030975,145.8118555
1.335001707,0.1297501624,151.8921814,146.844978
1.338002563,0.1300502568,147.0751343,147.2872345
1.341002584,0.1303502619,153.3834534,147.6550885
1.344002128,0.1306502074,142.5852814,148.1255109
1.347002745,0.1309502721,148.4218445,148.535061
1.350003839,0.1312503815,146.1104736,149.3419385
1.353002787,0.1315502822,151.1422882,149.6765015
1.356004119,0.1318504065,149.8209229,149.7846826
1.359004974,0.1321504861,152.6416931,149.8702368
1.362005115,0.1324505061,150.3879242,149.8997467
1.365000129,0.1327500194,146.3784637,149.9432495
1.368000031,0.1330499947,151.4594269,150.3859033
1.37100327,0.1333503276,154.4124603,150.4585223
1.374004126,0.1336504072,150.4616089,150.5621173
1.377002597,0.1339502633,149.9500885,151.0392371
1.380004168,0.1342504174,152.8773804,151.3453119
1.383000493,0.1345500499,149.2277222,152.1766901
1.386003613,0.134850353,157.0975342,152.6175574
1.389003038,0.1351502985,152.2519379,153.2899677
1.392004967,0.1354504973,150.0814362,153.9021539
1.395005107,0.1357505023,152.0730896,154.5619379
1.398002625,0.136050269,146.6281891,155.0326923
1.401003599,0.1363503635,150.3226013,155.839491
1.404004574,0.136650458,153.4613495,156.917962
1.40700376,0.1369503736,151.318573,157.6397357
1.41000402,0.1372503936,154.4820557,158.1818445
1.413000703,0.1375500709,159.0031281,158.7486853
1.416000962,0.1378500909,161.0353241,159.3574585
1.419002771,0.1381502748,163.3697357,159.9038959
1.422002196,0.1384502202,159.4435272,160.8003088
1.425004721,0.1387504637,162.9207306,161.2756409
1.428000927,0.1390500963,166.4469452,162.1436945
1.431000471,0.1393500566,166.3155212,162.9867883
1.434003234,0.139650315,164.410553,163.9403955
1.437004328,0.1399504393,170.5578918,164.9545795
1.44000411,0.1402504146,173.3402405,166.0656567
1.443001986,0.1405501962,169.5037689,167.3668372
1.446000099,0.1408500075,167.9651794,168.5428918
1.449003696,0.1411503702,164.6326294,169.4564948
1.452003717,0.1414503753,165.1694183,169.6517816
1.455003977,0.1417504102,166.5383148,170.0807837
1.458001256,0.1420501322,171.6380463,171.044657
1.461001515,0.1423501521,168.980835,172.2744287
1.463999987,0.1426500082,173.9532776,173.2198151
1.467001796,0.1429501921,171.158783,173.502018
1.470002055,0.1432501972,175.913269,173.8144744
1.473001838,0.1435501873,171.9827881,174.2419253
1.476000547,0.1438500583,178.0995331,174.4173555
1.479004383,0.1441504359,185.99086,174.4712112
1.482004285,0.1444504261,180.7199402,174.7326556
1.485002995,0.1447502971,177.3221283,175.1086265
1.488001585,0.1450501531,163.8852997,175.7248616
1.491003752,0.1453503817,171.760376,176.3845768
1.494000196,0.1456500143,187.466568,177.0409943
1.49700439,0.1459504366,190.1878204,177.4269191
1.5,0.1462499946,186.5553894,178.0766179
